linha=1 | nome=Felipe | acao=estudou computacao | valor=9965
linha=4584 | nome=Gabriela | acao=fez um experimento | valor=9805
linha=4585 | nome=Ana | acao=analisou os resultados | valor=5832
linha=4586 | nome=Karen | acao=fez um experimento | valor=9493
linha=4587 | nome=Carlos | acao=escreveu o relatorio | valor=8290
linha=4588 | nome=Carlos | acao=escreveu o relatorio | valor=9611
linha=4589 | nome=Carlos | acao=analisou os resultados | valor=8554
linha=4590 | nome=Mariana | acao=estudou computacao | valor=9786
linha=4591 | nome=Ana | acao=escreveu o relatorio | valor=2590
linha=4592 | nome=Helena | acao=participou da aula | valor=7785
linha=4593 | nome=Daniela | acao=fez um experimento | valor=3762
linha=4594 | nome=Vitor | acao=participou da aula | valor=3374
linha=4595 | nome=Igor | acao=escreveu o relatorio | valor=6499
linha=4596 | nome=Renata | acao=analisou os resultados | valor=2512
linha=4597 | nome=Paulo | acao=otimizou o algoritmo | valor=4409
linha=4598 | nome=Lucas | acao=comparou as metricas | valor=4104
linha=4599 | nome=Felipe | acao=otimizou o algoritmo | valor=4509
linha=4600 | nome=Otavio | acao=escreveu o relatorio | valor=5259
linha=4601 | nome=Daniela | acao=fez um experimento | valor=9722
linha=4602 | nome=Sofia | acao=escreveu o relatorio | valor=2750
linha=4603 | nome=Carlos | acao=analisou os resultados | valor=9172
linha=4604 | nome=Daniela | acao=otimizou o algoritmo | valor=1248
linha=4605 | nome=Igor | acao=estudou computacao | valor=9655
linha=4606 | nome=Sofia | acao=comparou as metricas | valor=7341
linha=4607 | nome=Mariana | acao=estudou computacao | valor=8273
linha=4608 | nome=Daniela | acao=executou o benchmark | valor=2545
linha=4609 | nome=Carlos | acao=comparou as metricas | valor=7962
linha=4610 | nome=Eduarda | acao=otimizou o algoritmo | valor=3339
linha=4611 | nome=Sofia | acao=executou o benchmark | valor=5233
linha=4612 | nome=Otavio | acao=estudou computacao | valor=2675
linha=4613 | nome=Vitor | acao=fez um experimento | valor=4354
linha=4614 | nome=Sofia | acao=comparou as metricas | valor=7544
linha=4615 | nome=Felipe | acao=comparou as metricas | valor=6124
linha=4616 | nome=Helena | acao=participou da aula | valor=1417
linha=4617 | nome=Eduarda | acao=otimizou o algoritmo | valor=6482
linha=4618 | nome=Carlos | acao=analisou os resultados | valor=2496
linha=4619 | nome=Sofia | acao=escreveu o relatorio | valor=3676
linha=4620 | nome=Bruno | acao=fez um experimento | valor=4499
linha=4621 | nome=Igor | acao=otimizou o algoritmo | valor=9919
linha=4622 | nome=Renata | acao=comparou as metricas | valor=8010
linha=4623 | nome=Paulo | acao=executou o benchmark | valor=1930
linha=4624 | nome=Lucas | acao=fez um experimento | valor=1746
linha=4625 | nome=Eduarda | acao=executou o benchmark | valor=3390
linha=4626 | nome=Gabriela | acao=escreveu o relatorio | valor=8883
linha=4627 | nome=Vitor | acao=comparou as metricas | valor=7615
linha=4628 | nome=Bruno | acao=executou o benchmark | valor=1952
linha=4629 | nome=Joao | acao=otimizou o algoritmo | valor=6508
linha=4630 | nome=Otavio | acao=participou da aula | valor=7975
linha=4631 | nome=Carlos | acao=otimizou o algoritmo | valor=2991
linha=4632 | nome=Igor | acao=analisou os resultados | valor=5748
linha=4633 | nome=Helena | acao=participou da aula | valor=9636
linha=4634 | nome=Tiago | acao=comparou as metricas | valor=1370
linha=4635 | nome=Igor | acao=fez um experimento | valor=6914
linha=4636 | nome=Tiago | acao=analisou os resultados | valor=1091
linha=4637 | nome=Helena | acao=participou da aula | valor=9589
linha=4638 | nome=Lucas | acao=executou o benchmark | valor=5467
linha=4639 | nome=Felipe | acao=executou o benchmark | valor=7856
linha=4640 | nome=Bruno | acao=fez um experimento | valor=8618
linha=4641 | nome=Joao | acao=estudou computacao | valor=9086
linha=4642 | nome=Vitor | acao=participou da aula | valor=4488
linha=4643 | nome=Joao | acao=participou da aula | valor=1056
linha=4644 | nome=Mariana | acao=analisou os resultados | valor=3102
linha=4645 | nome=Renata | acao=comparou as metricas | valor=7280
linha=4646 | nome=Karen | acao=escreveu o relatorio | valor=2002
linha=4647 | nome=Igor | acao=escreveu o relatorio | valor=1144
linha=4648 | nome=Igor | acao=escreveu o relatorio | valor=5082
linha=4649 | nome=Renata | acao=otimizou o algoritmo | valor=2180
linha=4650 | nome=Carlos | acao=fez um experimento | valor=4522
linha=4651 | nome=Helena | acao=estudou computacao | valor=3104
linha=4652 | nome=Joao | acao=executou o benchmark | valor=2086
linha=4653 | nome=Igor | acao=analisou os resultados | valor=6803
linha=4654 | nome=Paulo | acao=executou o benchmark | valor=3821
linha=4655 | nome=Bruno | acao=analisou os resultados | valor=4992
linha=4656 | nome=Carlos | acao=executou o benchmark | valor=9210
linha=4657 | nome=Lucas | acao=analisou os resultados | valor=8533
linha=4658 | nome=Sofia | acao=escreveu o relatorio | valor=3788
linha=4659 | nome=Tiago | acao=otimizou o algoritmo | valor=7676
linha=4660 | nome=Daniela | acao=comparou as metricas | valor=6933
linha=4661 | nome=Otavio | acao=participou da aula | valor=9584
linha=4662 | nome=Lucas | acao=executou o benchmark | valor=5503
linha=4663 | nome=Daniela | acao=escreveu o relatorio | valor=2972
linha=4664 | nome=Vitor | acao=comparou as metricas | valor=2668
linha=4665 | nome=Otavio | acao=estudou computacao | valor=1544
linha=4666 | nome=Lucas | acao=participou da aula | valor=2809
linha=4667 | nome=Lucas | acao=participou da aula | valor=2018
linha=4668 | nome=Felipe | acao=executou o benchmark | valor=8235
linha=4669 | nome=Vitor | acao=participou da aula | valor=5912
linha=4670 | nome=Sofia | acao=participou da aula | valor=2686
linha=4671 | nome=Igor | acao=fez um experimento | valor=7031
linha=4672 | nome=Bruno | acao=comparou as metricas | valor=3126
linha=4673 | nome=Carlos | acao=fez um experimento | valor=8341
linha=4674 | nome=Bruno | acao=escreveu o relatorio | valor=8532
linha=4675 | nome=Bruno | acao=estudou computacao | valor=6143
linha=4676 | nome=Tiago | acao=executou o benchmark | valor=9100
linha=4677 | nome=Felipe | acao=fez um experimento | valor=9523
linha=4678 | nome=Daniela | acao=executou o benchmark | valor=8771
linha=4679 | nome=Ana | acao=analisou os resultados | valor=1308
linha=4680 | nome=Mariana | acao=participou da aula | valor=4474
linha=4681 | nome=Vitor | acao=estudou computacao | valor=7471
linha=4682 | nome=Natalia | acao=analisou os resultados | valor=2450
linha=4683 | nome=Daniela | acao=analisou os resultados | valor=2831
linha=4684 | nome=Tiago | acao=executou o benchmark | valor=3287
linha=4685 | nome=Helena | acao=estudou computacao | valor=7476
linha=4686 | nome=Ana | acao=escreveu o relatorio | valor=2335
linha=4687 | nome=Helena | acao=executou o benchmark | valor=2202
linha=4688 | nome=Vitor | acao=comparou as metricas | valor=1689
linha=4689 | nome=Tiago | acao=otimizou o algoritmo | valor=4002
linha=4690 | nome=Bruno | acao=escreveu o relatorio | valor=3026
linha=4691 | nome=Mariana | acao=estudou computacao | valor=6505
linha=4692 | nome=Mariana | acao=participou da aula | valor=4179
linha=4693 | nome=Bruno | acao=estudou computacao | valor=9479
linha=4694 | nome=Gabriela | acao=escreveu o relatorio | valor=5656
linha=4695 | nome=Carlos | acao=participou da aula | valor=9853
linha=4696 | nome=Joao | acao=analisou os resultados | valor=8928
linha=4697 | nome=Tiago | acao=estudou computacao | valor=1656
linha=4698 | nome=Daniela | acao=comparou as metricas | valor=6927
linha=4699 | nome=Paulo | acao=analisou os resultados | valor=1370
linha=4700 | nome=Sofia | acao=analisou os resultados | valor=6456
linha=4701 | nome=Lucas | acao=estudou computacao | valor=4662
linha=4702 | nome=Helena | acao=executou o benchmark | valor=9252
linha=4703 | nome=Gabriela | acao=analisou os resultados | valor=4113
linha=4704 | nome=Carlos | acao=estudou computacao | valor=7625
linha=4705 | nome=Carlos | acao=escreveu o relatorio | valor=9259
linha=4706 | nome=Vitor | acao=fez um experimento | valor=4143
linha=4707 | nome=Natalia | acao=estudou computacao | valor=7687
linha=4708 | nome=Joao | acao=comparou as metricas | valor=6185
linha=4709 | nome=Joao | acao=analisou os resultados | valor=5271
linha=4710 | nome=Renata | acao=escreveu o relatorio | valor=2759
linha=4711 | nome=Carlos | acao=comparou as metricas | valor=3670
linha=4712 | nome=Karen | acao=analisou os resultados | valor=2217
linha=4713 | nome=Renata | acao=escreveu o relatorio | valor=4698
linha=4714 | nome=Helena | acao=comparou as metricas | valor=3171
linha=4715 | nome=Karen | acao=escreveu o relatorio | valor=1483
linha=4716 | nome=Joao | acao=otimizou o algoritmo | valor=4112
linha=4717 | nome=Sofia | acao=executou o benchmark | valor=4826
linha=4718 | nome=Eduarda | acao=executou o benchmark | valor=6434
linha=4719 | nome=Tiago | acao=fez um experimento | valor=8241
linha=4720 | nome=Mariana | acao=executou o benchmark | valor=2014
linha=4721 | nome=Eduarda | acao=executou o benchmark | valor=7211
linha=4722 | nome=Tiago | acao=analisou os resultados | valor=1419
linha=4723 | nome=Helena | acao=estudou computacao | valor=9044
linha=4724 | nome=Paulo | acao=executou o benchmark | valor=1344
linha=4725 | nome=Joao | acao=estudou computacao | valor=8608
linha=4726 | nome=Lucas | acao=participou da aula | valor=6684
linha=4727 | nome=Mariana | acao=estudou computacao | valor=6673
linha=4728 | nome=Helena | acao=escreveu o relatorio | valor=2817
linha=4729 | nome=Tiago | acao=estudou computacao | valor=9559
linha=4730 | nome=Lucas | acao=otimizou o algoritmo | valor=1286
linha=4731 | nome=Carlos | acao=otimizou o algoritmo | valor=8485
linha=4732 | nome=Joao | acao=fez um experimento | valor=8003
linha=4733 | nome=Mariana | acao=executou o benchmark | valor=1900
linha=4734 | nome=Helena | acao=fez um experimento | valor=2494
linha=4735 | nome=Karen | acao=otimizou o algoritmo | valor=4156
linha=4736 | nome=Ana | acao=escreveu o relatorio | valor=8474
linha=4737 | nome=Ana | acao=escreveu o relatorio | valor=5444
linha=4738 | nome=Mariana | acao=estudou computacao | valor=5777
linha=4739 | nome=Lucas | acao=fez um experimento | valor=6592
linha=4740 | nome=Eduarda | acao=comparou as metricas | valor=8280
linha=4741 | nome=Daniela | acao=participou da aula | valor=4340
linha=4742 | nome=Bruno | acao=otimizou o algoritmo | valor=8854
linha=4743 | nome=Karen | acao=participou da aula | valor=3059
linha=4744 | nome=Otavio | acao=escreveu o relatorio | valor=1390
linha=4745 | nome=Mariana | acao=escreveu o relatorio | valor=6281
linha=4746 | nome=Helena | acao=analisou os resultados | valor=1395
linha=4747 | nome=Mariana | acao=estudou computacao | valor=2850
linha=4748 | nome=Helena | acao=participou da aula | valor=1898
linha=4749 | nome=Natalia | acao=escreveu o relatorio | valor=2089
linha=4750 | nome=Ana | acao=estudou computacao | valor=8940
linha=4751 | nome=Ana | acao=estudou computacao | valor=7106
linha=4752 | nome=Felipe | acao=executou o benchmark | valor=8122
linha=4753 | nome=Mariana | acao=fez um experimento | valor=9566
linha=4754 | nome=Bruno | acao=executou o benchmark | valor=2831
linha=4755 | nome=Lucas | acao=otimizou o algoritmo | valor=1848
linha=4756 | nome=Mariana | acao=analisou os resultados | valor=4932
linha=4757 | nome=Mariana | acao=escreveu o relatorio | valor=2084
linha=4758 | nome=Daniela | acao=otimizou o algoritmo | valor=1762
linha=4759 | nome=Igor | acao=estudou computacao | valor=9581
linha=4760 | nome=Carlos | acao=otimizou o algoritmo | valor=9982
linha=4761 | nome=Vitor | acao=otimizou o algoritmo | valor=4488
linha=4762 | nome=Vitor | acao=analisou os resultados | valor=8649
linha=4763 | nome=Gabriela | acao=participou da aula | valor=4037
linha=4764 | nome=Natalia | acao=escreveu o relatorio | valor=1459
linha=4765 | nome=Daniela | acao=executou o benchmark | valor=4199
linha=4766 | nome=Helena | acao=estudou computacao | valor=4335
linha=4767 | nome=Sofia | acao=fez um experimento | valor=8788
linha=4768 | nome=Felipe | acao=analisou os resultados | valor=2066
linha=4769 | nome=Felipe | acao=analisou os resultados | valor=5902
linha=4770 | nome=Natalia | acao=escreveu o relatorio | valor=3051
linha=4771 | nome=Mariana | acao=participou da aula | valor=2384
linha=4772 | nome=Paulo | acao=escreveu o relatorio | valor=5166
linha=4773 | nome=Otavio | acao=estudou computacao | valor=4506
linha=4774 | nome=Felipe | acao=escreveu o relatorio | valor=8391
linha=4775 | nome=Igor | acao=fez um experimento | valor=1089
linha=4776 | nome=Igor | acao=fez um experimento | valor=7729
linha=4777 | nome=Paulo | acao=executou o benchmark | valor=8318
linha=4778 | nome=Gabriela | acao=analisou os resultados | valor=4165
linha=4779 | nome=Carlos | acao=analisou os resultados | valor=6751
linha=4780 | nome=Karen | acao=escreveu o relatorio | valor=2555
linha=4781 | nome=Karen | acao=fez um experimento | valor=9691
linha=4782 | nome=Tiago | acao=estudou computacao | valor=5528
linha=4783 | nome=Vitor | acao=fez um experimento | valor=7314
linha=4784 | nome=Mariana | acao=estudou computacao | valor=7625
linha=4785 | nome=Renata | acao=analisou os resultados | valor=7181
linha=4786 | nome=Natalia | acao=estudou computacao | valor=7417
linha=4787 | nome=Felipe | acao=participou da aula | valor=9762
linha=4788 | nome=Tiago | acao=comparou as metricas | valor=5687
linha=4789 | nome=Carlos | acao=comparou as metricas | valor=4053
linha=4790 | nome=Carlos | acao=escreveu o relatorio | valor=5072
linha=4791 | nome=Felipe | acao=estudou computacao | valor=6088
linha=4792 | nome=Karen | acao=escreveu o relatorio | valor=5438
linha=4793 | nome=Karen | acao=otimizou o algoritmo | valor=4324
linha=4794 | nome=Mariana | acao=estudou computacao | valor=5756
linha=4795 | nome=Mariana | acao=escreveu o relatorio | valor=8825
linha=4796 | nome=Igor | acao=otimizou o algoritmo | valor=6424
linha=4797 | nome=Lucas | acao=estudou computacao | valor=4265
linha=4798 | nome=Paulo | acao=executou o benchmark | valor=5880
linha=4799 | nome=Natalia | acao=escreveu o relatorio | valor=2833
linha=4800 | nome=Ana | acao=analisou os resultados | valor=7860
linha=4801 | nome=Sofia | acao=participou da aula | valor=2061
linha=4802 | nome=Vitor | acao=executou o benchmark | valor=6966
linha=4803 | nome=Bruno | acao=executou o benchmark | valor=1526
linha=4804 | nome=Mariana | acao=estudou computacao | valor=3530
linha=4805 | nome=Otavio | acao=comparou as metricas | valor=5241
linha=4806 | nome=Daniela | acao=analisou os resultados | valor=9595
linha=4807 | nome=Helena | acao=participou da aula | valor=7337
linha=4808 | nome=Paulo | acao=participou da aula | valor=9511
linha=4809 | nome=Bruno | acao=otimizou o algoritmo | valor=5322
linha=4810 | nome=Sofia | acao=participou da aula | valor=2867
linha=4811 | nome=Carlos | acao=estudou computacao | valor=4029
linha=4812 | nome=Joao | acao=otimizou o algoritmo | valor=3643
linha=4813 | nome=Karen | acao=analisou os resultados | valor=2489
linha=4814 | nome=Karen | acao=fez um experimento | valor=4964
linha=4815 | nome=Otavio | acao=escreveu o relatorio | valor=4875
linha=4816 | nome=Carlos | acao=participou da aula | valor=8910
linha=4817 | nome=Karen | acao=fez um experimento | valor=9498
linha=4818 | nome=Mariana | acao=executou o benchmark | valor=8654
linha=4819 | nome=Gabriela | acao=executou o benchmark | valor=4005
linha=4820 | nome=Helena | acao=executou o benchmark | valor=6023
linha=4821 | nome=Renata | acao=escreveu o relatorio | valor=9147
linha=4822 | nome=Bruno | acao=escreveu o relatorio | valor=7497
linha=4823 | nome=Natalia | acao=estudou computacao | valor=5424
linha=4824 | nome=Ana | acao=executou o benchmark | valor=8152
linha=4825 | nome=Sofia | acao=executou o benchmark | valor=5662
linha=4826 | nome=Karen | acao=executou o benchmark | valor=1932
linha=4827 | nome=Daniela | acao=fez um experimento | valor=5975
linha=4828 | nome=Renata | acao=estudou computacao | valor=3838
linha=4829 | nome=Joao | acao=escreveu o relatorio | valor=8167
linha=4830 | nome=Karen | acao=analisou os resultados | valor=4129
linha=4831 | nome=Mariana | acao=estudou computacao | valor=8349
linha=4832 | nome=Sofia | acao=fez um experimento | valor=7713
linha=4833 | nome=Felipe | acao=fez um experimento | valor=2225
linha=4834 | nome=Vitor | acao=participou da aula | valor=3566
linha=4835 | nome=Igor | acao=participou da aula | valor=3171
linha=4836 | nome=Ana | acao=escreveu o relatorio | valor=6449
linha=4837 | nome=Lucas | acao=fez um experimento | valor=7951
